donor_id,campaign_id,date,amount
25,20,2023-06-29,159.0
73,14,2024-02-19,41.0
93,17,2023-08-23,426.0
10,18,2024-12-08,149.0
336,3,2023-03-21,95.0
425,2,2024-10-08,426.0
499,1,2023-01-22,349.0
364,10,2024-04-21,484.0
413,17,2024-07-23,419.0
339,12,2023-04-03,322.0
429,1,2023-07-11,186.0
139,12,2023-04-13,51.0
57,17,2024-01-31,430.0
232,3,2023-01-07,396.0
435,11,2024-10-01,314.0
384,17,2024-07-20,103.0
194,3,2023-08-19,411.0
486,8,2024-07-27,382.0
185,20,2023-08-28,350.0
292,4,2023-03-31,302.0
335,7,2023-08-20,167.0
116,14,2024-04-01,24.0
49,14,2023-08-21,396.0
82,4,2023-12-20,303.0
333,16,2023-11-29,126.0
335,1,2024-03-14,24.0
221,17,2024-01-10,95.0
323,10,2023-10-19,244.0
3,16,2023-12-11,322.0
206,16,2024-10-25,248.0
40,8,2024-03-03,68.0
59,7,2024-10-18,484.0
447,6,2023-05-10,396.0
122,16,2023-05-21,386.0
479,20,2024-02-19,127.0
96,16,2023-04-03,336.0
414,7,2024-09-17,83.0
235,9,2023-10-11,491.0
62,14,2024-10-16,336.0
256,11,2023-08-11,123.0
124,7,2024-06-28,148.0
482,1,2023-10-03,109.0
317,13,2024-11-12,123.0
409,20,2023-05-20,469.0
48,3,2023-12-23,23.0
409,20,2024-12-13,349.0
136,4,2023-01-23,186.0
201,11,2023-09-27,107.0
250,2,2024-10-26,426.0
314,14,2023-11-29,411.0
368,12,2023-03-26,386.0
429,17,2024-09-12,380.0
